dept,siren,epci_nom,i005,i006,i010,i012,i015,i017,i032,i033,i034,i035,i036,i037,i038,i043,i044,i047,i048,i049,i051,i052,i053,i054,i056,i057,i058,i064,i065,i066,i067,i068,i069,i070,i071,i072,i073,i077,i083,i084,i085,i086,i087,i089,i094,i095,i096,i097,i106,i108,i110,i111,i112,i113,i114,i115,i119,i126,i127,i128,i129,i130,i131,i134,i135,i142,i147,i148,i149,i150,i151,i156,i157,i158,i161,i162,i164
01,200029999,CC Rives de l'Ain - Pays du Cerdon,98.95833333333334,97.91666666666666,42.0,2.961734391659756,2.3026763364396325,132.53192791567494,2.0,31.5,17.2,8.2,9.92,11.54,10.5,29.5,37.2,9.26,11.64,17.9,87.3,1.8,30.8,1.2,1.6136623411551132,32.882165605095544,0.5526315789473685,2.3,0.2,2.69,136.5,22.4,40.1,1.45,47.1,0.0,9.96717275338531,0.757715316763675,39.98416468725257,57.8,30.9,101.0,6.92,57.65,5.23345597216929,8.74,0,3.852725904644641,-4.4,49.0,25.0,86.6,4.9,28.035,2.002,19.22,6,34.2,9.7,13.9,47.5,82.4,29.58,2.6,-5.220000000000001,53.8,16.0,19.43,0.672,1005.542,63.0,0.0,24.1,0.329,78.0,12.3,14.8
01,200040350,CC Bugey Sud,99.53379953379954,95.4326923076923,34.0,1.944295921839304,4.514445828144458,122.02597098050713,2.0,34.333333333333336,18.4,11.5,12.73,1.26,10.3,26.1,35.7,17.03,11.83,17.4,83.3,-0.6,36.7,1.0,1.5842281288505544,32.005352209944746,2.7751203852327446,2.8,2.46,2.35,144.9,21.0,26.1,1.45,54.5,0.0,14.919285966545734,0.6695119736975147,44.65052378499056,61.4,11.1,119.0,16.09,57.65,5.913593858596069,5.28,0,5.290579389650597,-0.4,50.0,-28.214285714285715,97.45,17.78,29.958,0.938,17.76,6,36.2,11.9,14.2,51.8,62.9,29.57,2.9,-7.2700000000000005,85.3,10.68,12.0,0.0,488.007,59.0,0.0,22.0,0.165,108.0,12.3,16.82
01,200042497,CC Dombes Saône Vallée,95.47625031414928,100.0,85.0,3.862238197276561,3.1334817984893397,78.86514260183186,2.0,31.33333333333333,8.6,1.9,11.959999999999999,13.89,5.9,19.5,52.2,1.5,0.53,11.3,85.9,0.4,32.3,2.4,3.252390384662412,42.55011216441132,1.5565297461766352,3.2,0.12,1.96,122.8,29.4,51.8,1.45,6.5,1.0,15.78645718079221,1.6294782663245837,36.4502680166766,54.5,23.0,99.0,11.93,57.65,3.5855195444683856,4.4,0,2.5644793448400973,-11.4,30.0,14.666666666666666,35.95,5.11,56.279,1.911,10.31,5,24.9,5.5,9.3,43.1,91.9,27.05,2.8,-5.76,57.7,5.68,13.74,1.223,773.317,66.0,1.0,29.9,0.648,63.0,12.3,10.67
01,200042935,CA Haut-Bugey Agglomération,96.96864111498256,95.58215451577802,32.0,0.0014444023489297,5.957390777877121,65.88629126336035,4.0,31.75,15.5,5.3,29.82,1.06,10.9,24.2,47.0,10.04,8.13,15.5,84.8,-0.3,30.950000000000003,1.2,2.183714828837604,33.16081608160816,1.83562412342216,1.6,0.89,2.98,130.3,20.4,56.2,1.45,65.6,2.0,8.361281813438461,0.4881391969166789,39.50907868190989,45.8,34.7,106.0,8.98,57.65,6.277759976993585,5.81,1,5.44112985036774,-0.9,32.0,-3.985507246376811,61.93,23.82,19.845,0.154,25.25,7,35.5,17.7,15.3,47.4,49.1,21.96,3.2,-9.81,105.6,9.45,17.88,0.0,549.459,59.0,0.0,21.1,0.138,80.0,12.3,19.2
01,200069193,CC de la Dombes,95.67483798253028,99.86291980808774,83.0,3.857223048151443,3.029851917374764,65.59831046462223,1.0,31.33333333333333,12.1,2.9,13.58,8.97,6.6,23.7,44.1,9.89,7.99,15.7,82.2,0.7,29.166666666666668,1.4,1.109193985703722,35.36124546553809,0.0953543307086614,2.4,0.0,2.22,119.3,24.5,38.9,1.45,12.2,0.0,52.53545278473239,0.5493701659749454,41.701840283640045,60.5,15.0,105.0,12.82,57.65,4.407360559189001,9.12,0,3.779384292550605,-1.1,50.0,-17.045454545454543,95.55,5.38,54.316,1.588,14.71,6,30.5,7.1,11.1,48.1,75.1,33.57,2.6,-5.5,57.8,8.03,20.75,0.246,454.885,62.0,1.0,25.9,0.099,83.0,12.3,11.71
01,200070118,CC Val de Saône Centre,95.36679536679536,100.0,81.0,3.9693158505039694,3.136480277488338,84.2180092526351,1.0,30.33333333333333,12.6,3.1,8.72,11.77,5.9,25.6,40.7,7.12,1.44,14.000000000000002,87.3,-0.4,32.3,1.6,1.046522690514699,36.11880906700775,2.636667130338016,2.0,0.0,1.43,126.8,25.8,44.8,1.45,5.8,0.0,2.279407107113448,0.92405357591422,36.003726129483,50.7,30.1,106.0,6.0,57.65,4.0117050175775,5.71,0,4.332555198910612,4.3,47.0,-4.848484848484849,62.15,3.97,67.182,1.707,9.53,5,27.9,6.1,11.5,39.7,83.0,32.01,2.5,-5.62,48.5,5.6,16.13,0.476,264.555,64.0,0.0,25.6,0.548,75.0,12.3,10.99
01,200070555,CC de la Veyle,96.1627906976744,100.0,76.0,3.921630539461013,2.786219093868917,0.0,1.0,33.4,14.099999999999998,2.2,10.42,10.35,5.9,24.6,38.3,8.62,6.14,15.4,87.7,-0.2,30.9,1.2,0.8600670852326481,32.651612903225804,1.2148019201350424,2.6,0.05,1.72,124.8,26.2,39.2,1.45,5.8,4.0,9.231888821071411,1.3922827400442204,34.1430556140277,53.8,32.9,110.0,3.5999999999999996,57.65,4.268254493850521,0.43,0,3.157748344370861,-4.0,60.0,-31.309904153354637,86.71,12.3,56.588,1.339,11.91,4,28.4,7.2,9.6,42.0,89.7,32.21,2.5,-4.71,55.0,6.44,13.94,2.15,320.802,61.0,0.0,22.2,0.343,85.0,12.3,12.57
01,200071371,CC Bresse et Saône,100.0,100.0,40.0,4.118119726797911,1.4482950623503816,127.13030421216848,1.0,31.666666666666668,15.6,2.7,7.23,3.14,7.6,22.2,41.3,9.2,4.36,15.5,90.4,1.4,31.0,1.2,1.1284046692607004,30.93003652711436,0.4266381766381766,2.6,0.1,2.33,114.4,23.4,41.3,1.45,8.7,1.0,11.864949168207024,1.2284425527931646,34.41849851677189,52.8,34.4,109.0,7.59,57.65,3.979224662773855,8.17,1,3.941619138149557,4.8,40.0,-21.40575079872205,99.32,0.76,64.755,1.982,15.46,3,29.3,7.5,12.1,38.3,85.5,31.28,2.5,-5.2299999999999995,63.8,6.15,15.7,0.0,208.413,59.0,1.0,25.0,0.526,87.0,12.3,12.88
01,200071751,CA du Bassin de Bourg-en-Bresse,98.84233737596472,99.64050329538648,53.0,2.711266721457555,3.1347105001438997,81.62781890554668,2.0,34.75,14.4,3.4,19.53,1.75,7.8,23.3,50.3,7.27,5.9,15.7,82.7,-0.3,30.8,1.7000000000000002,2.216592780240658,38.60301737773948,2.3397565240785574,2.5,0.15,2.5,132.7,26.6,49.1,1.45,24.3,12.0,5.874379765218444,0.8186581477162768,39.59345747502115,67.4,17.8,110.0,18.09,57.65,5.038713090392194,5.08,11,3.78254183627318,-0.6,34.0,-34.32956381260097,93.75,5.38,54.626,1.085,14.0,6,37.8,12.2,13.8,41.5,72.0,39.68,2.9,-4.21,102.4,12.64,17.01,0.515,951.633,,2.0,24.5,0.198,93.0,12.3,15.21
01,240100610,CC de la Côtière à Montluel,92.00799200799202,98.9145183175034,75.0,0.0252175009456562,11.147242552694838,216.09506580255257,3.0,28.0,10.4,1.4,16.13,8.41,5.8,20.200000000000003,49.6,5.46,1.59,14.099999999999998,77.1,4.1,24.4,1.7999999999999998,1.8820577164366368,41.233786005724376,1.3190646701388888,2.8,0.13999999999999999,1.96,146.0,30.7,54.4,1.45,26.0,2.0,20.695123863280024,0.9142033196304684,38.25368640469389,52.1,23.9,93.0,6.569999999999999,57.65,3.969342808650172,0.39,2,4.075042431099976,-3.3,24.0,-45.78313253012048,34.56,8.42,53.255,1.892,11.13,7,27.0,8.2,15.5,41.6,79.9,26.07,2.8,-8.690000000000001,91.2,4.78,19.78,1.176,977.766,66.0,3.0,24.2,0.236,58.0,12.3,15.16
